Instance,Terminal,Layer,X location,Y location,Voltage
_1209_,VGND,li1,32.6600,108.8000,0.000083
_1208_,VGND,li1,61.1800,141.4400,0.000134
_1207_,VGND,li1,41.4000,136.0000,0.000304
_1206_,VGND,li1,38.4100,136.0000,0.000272
_1205_,VGND,li1,47.1500,141.4400,0.000099
_1204_,VGND,li1,72.4500,141.4400,0.000158
_1203_,VGND,li1,84.8700,141.4400,0.000180
_1202_,VGND,li1,64.1700,152.3200,0.000159
_1201_,VGND,li1,81.1900,81.6000,0.000202
_1200_,VGND,li1,84.6400,87.0400,0.000326
_1199_,VGND,li1,85.1000,81.6000,0.000211
_1198_,VGND,li1,93.6100,87.0400,0.000353
_1197_,VGND,li1,104.6500,92.4800,0.000222
_1196_,VGND,li1,133.4000,125.1200,0.000404
_1195_,VGND,li1,104.6500,97.9200,0.000187
_1194_,VGND,li1,87.1700,125.1200,0.000279
_1193_,VGND,li1,88.5500,130.5600,0.000294
_1192_,VGND,li1,130.1800,136.0000,0.001208
_1191_,VGND,li1,92.2300,152.3200,0.000220
_1190_,VGND,li1,28.5200,81.6000,0.000053
_1189_,VGND,li1,30.3600,81.6000,0.000060
_1188_,VGND,li1,20.9300,81.6000,0.000039
_1187_,VGND,li1,14.7200,81.6000,0.000039
_1186_,VGND,li1,24.3800,81.6000,0.000038
_1185_,VGND,li1,26.4500,81.6000,0.000046
_1184_,VGND,li1,33.5800,81.6000,0.000070
_1183_,VGND,li1,34.7300,81.6000,0.000070
_1182_,VGND,li1,23.4600,92.4800,0.000035
_1181_,VGND,li1,48.9900,87.0400,0.000181
_1180_,VGND,li1,49.2200,92.4800,0.000115
_1179_,VGND,li1,51.0600,103.3600,0.000128
_1178_,VGND,li1,53.3600,108.8000,0.000180
_1177_,VGND,li1,59.5700,146.8800,0.000129
_1176_,VGND,li1,85.3300,152.3200,0.000207
_1175_,VGND,li1,82.1100,152.3200,0.000201
_1174_,VGND,li1,94.5300,146.8800,0.000199
_1173_,VGND,li1,62.3300,157.7600,0.000246
_1172_,VGND,li1,46.6900,146.8800,0.000096
_1171_,VGND,li1,39.3300,146.8800,0.000073
_1170_,VGND,li1,39.3300,152.3200,0.000080
_1169_,VGND,li1,55.8900,108.8000,0.000190
_1168_,VGND,li1,46.6900,103.3600,0.000113
_1167_,VGND,li1,44.8500,108.8000,0.000144
_1166_,VGND,li1,43.0100,108.8000,0.000134
_1165_,VGND,li1,42.7800,103.3600,0.000096
_1164_,VGND,li1,100.5100,103.3600,0.000278
_1163_,VGND,li1,56.8100,87.0400,0.000209
_1162_,VGND,li1,95.6800,92.4800,0.000208
_1161_,VGND,li1,97.7500,81.6000,0.000237
_1160_,VGND,li1,100.2800,87.0400,0.000377
_1159_,VGND,li1,105.5700,92.4800,0.000222
_1158_,VGND,li1,111.0900,92.4800,0.000232
_1157_,VGND,li1,97.5200,87.0400,0.000370
_1156_,VGND,li1,100.2800,87.0400,0.000377
_1155_,VGND,li1,112.4700,87.0400,0.000416
_1154_,VGND,li1,116.6100,87.0400,0.000431
_1153_,VGND,li1,107.1800,152.3200,0.000242
_1152_,VGND,li1,138.2300,152.3200,0.000267
_1151_,VGND,li1,96.8300,141.4400,0.000195
_1150_,VGND,li1,103.2700,157.7600,0.000330
_1149_,VGND,li1,119.8300,152.3200,0.000256
_1148_,VGND,li1,100.9700,152.3200,0.000234
_1147_,VGND,li1,93.1500,141.4400,0.000192
_1146_,VGND,li1,45.3100,92.4800,0.000104
_1145_,VGND,li1,41.1700,92.4800,0.000092
_1144_,VGND,li1,38.6400,87.0400,0.000132
_1143_,VGND,li1,41.4000,87.0400,0.000141
_1142_,VGND,li1,43.4700,87.0400,0.000155
_1141_,VGND,li1,38.8700,92.4800,0.000081
_1140_,VGND,li1,45.7700,87.0400,0.000166
_1139_,VGND,li1,34.0400,92.4800,0.000070
_1138_,VGND,li1,28.7500,92.4800,0.000053
_1137_,VGND,li1,21.6200,92.4800,0.000035
_1136_,VGND,li1,23.4600,87.0400,0.000054
_1135_,VGND,li1,23.2300,92.4800,0.000035
_1134_,VGND,li1,38.1800,87.0400,0.000123
_1133_,VGND,li1,37.4900,70.7200,0.000118
_1132_,VGND,li1,31.2800,87.0400,0.000092
_1131_,VGND,li1,51.7500,97.9200,0.000102
_1130_,VGND,li1,46.9200,97.9200,0.000090
_1129_,VGND,li1,42.3200,97.9200,0.000078
_1128_,VGND,li1,111.5500,81.6000,0.000258
_1127_,VGND,li1,58.8800,59.8400,0.000203
_1126_,VGND,li1,45.7700,97.9200,0.000084
_1125_,VGND,li1,55.8900,38.0800,0.000088
_1124_,VGND,li1,38.8700,59.8400,0.000114
_1123_,VGND,li1,38.6400,97.9200,0.000067
_1122_,VGND,li1,38.4100,103.3600,0.000080
_1121_,VGND,li1,37.9500,97.9200,0.000067
_1120_,VGND,li1,36.1100,97.9200,0.000058
_1119_,VGND,li1,37.9500,103.3600,0.000080
_1118_,VGND,li1,113.3900,70.7200,0.000418
_1117_,VGND,li1,52.9000,87.0400,0.000199
_1116_,VGND,li1,55.8900,59.8400,0.000192
_1115_,VGND,li1,112.9300,76.1600,0.000250
_1114_,VGND,li1,48.9900,125.1200,0.000148
_1113_,VGND,li1,53.8200,125.1200,0.000162
_1112_,VGND,li1,49.4500,119.6800,0.000102
_1111_,VGND,li1,51.7500,136.0000,0.000410
_1110_,VGND,li1,37.0300,141.4400,0.000069
_1109_,VGND,li1,46.6900,136.0000,0.000359
_1108_,VGND,li1,111.0900,136.0000,0.001042
_1107_,VGND,li1,60.0300,146.8800,0.000129
_1106_,VGND,li1,41.1700,136.0000,0.000304
_1105_,VGND,li1,41.6300,130.5600,0.000114
_1104_,VGND,li1,39.7900,146.8800,0.000073
_1103_,VGND,li1,37.4900,136.0000,0.000248
_1102_,VGND,li1,36.3400,119.6800,0.000069
_1101_,VGND,li1,40.7100,119.6800,0.000082
_1100_,VGND,li1,39.5600,114.2400,0.000064
_1099_,VGND,li1,33.8100,114.2400,0.000047
_1098_,VGND,li1,51.2900,108.8000,0.000169
_1097_,VGND,li1,56.8100,146.8800,0.000122
_1096_,VGND,li1,74.7500,152.3200,0.000184
_1095_,VGND,li1,85.7900,146.8800,0.000184
_1094_,VGND,li1,54.0500,152.3200,0.000130
_1093_,VGND,li1,71.5300,103.3600,0.000191
_1092_,VGND,li1,60.9500,103.3600,0.000156
_1091_,VGND,li1,60.4900,136.0000,0.000519
_1090_,VGND,li1,63.2500,136.0000,0.000549
_1089_,VGND,li1,123.5100,141.4400,0.000222
_1088_,VGND,li1,126.0400,152.3200,0.000261
_1087_,VGND,li1,131.3300,146.8800,0.000241
_1086_,VGND,li1,113.6200,92.4800,0.000235
_1085_,VGND,li1,114.7700,97.9200,0.000199
_1084_,VGND,li1,128.5700,152.3200,0.000263
_1083_,VGND,li1,85.3300,157.7600,0.000300
_1082_,VGND,li1,114.7700,152.3200,0.000251
_1081_,VGND,li1,107.8700,152.3200,0.000242
_1080_,VGND,li1,89.0100,152.3200,0.000214
_1079_,VGND,li1,96.3700,152.3200,0.000225
_1078_,VGND,li1,93.1500,152.3200,0.000220
_1077_,VGND,li1,34.5000,97.9200,0.000058
_1076_,VGND,li1,28.7500,70.7200,0.000076
_1075_,VGND,li1,33.1200,70.7200,0.000104
_1074_,VGND,li1,46.6900,59.8400,0.000149
_1073_,VGND,li1,40.7100,70.7200,0.000139
_1072_,VGND,li1,27.8300,97.9200,0.000039
_1071_,VGND,li1,28.5200,87.0400,0.000081
_1070_,VGND,li1,28.7500,76.1600,0.000054
_1069_,VGND,li1,25.7600,76.1600,0.000044
_1068_,VGND,li1,34.2700,70.7200,0.000104
_1067_,VGND,li1,43.4700,70.7200,0.000151
_1066_,VGND,li1,38.1800,65.2800,0.000103
_1065_,VGND,li1,31.5100,70.7200,0.000091
_1064_,VGND,li1,36.1100,70.7200,0.000118
_1063_,VGND,li1,30.5900,70.7200,0.000091
_1062_,VGND,li1,20.0100,70.7200,0.000056
_1061_,VGND,li1,24.8400,65.2800,0.000049
_1060_,VGND,li1,23.6900,70.7200,0.000056
_1059_,VGND,li1,23.2300,59.8400,0.000051
_1058_,VGND,li1,30.1300,97.9200,0.000046
_1057_,VGND,li1,63.7100,92.4800,0.000146
_1056_,VGND,li1,48.3000,92.4800,0.000110
_1055_,VGND,li1,42.7800,59.8400,0.000130
_1054_,VGND,li1,48.7600,65.2800,0.000151
_1053_,VGND,li1,51.0600,59.8400,0.000172
_1052_,VGND,li1,46.9200,65.2800,0.000138
_1051_,VGND,li1,37.9500,65.2800,0.000103
_1050_,VGND,li1,59.8000,65.2800,0.000189
_1049_,VGND,li1,101.8900,65.2800,0.000291
_1048_,VGND,li1,20.0100,65.2800,0.000050
_1047_,VGND,li1,106.0300,65.2800,0.000299
_1046_,VGND,li1,85.7900,32.6400,0.000157
_1045_,VGND,li1,36.5700,65.2800,0.000103
_1044_,VGND,li1,135.9300,76.1600,0.000267
_1043_,VGND,li1,133.1700,59.8400,0.000386
_1042_,VGND,li1,133.1700,59.8400,0.000386
_1041_,VGND,li1,126.7300,38.0800,0.000159
_1040_,VGND,li1,130.8700,21.7600,0.000106
_1039_,VGND,li1,111.5500,21.7600,0.000095
_1038_,VGND,li1,101.8900,21.7600,0.000089
_1037_,VGND,li1,94.0700,65.2800,0.000281
_1036_,VGND,li1,89.4700,54.4000,0.000192
_1035_,VGND,li1,54.9700,141.4400,0.000120
_1034_,VGND,li1,93.1500,16.3200,0.000073
_1033_,VGND,li1,89.0100,38.0800,0.000130
_1032_,VGND,li1,78.4300,27.2000,0.000077
_1031_,VGND,li1,62.7900,27.2000,0.000062
_1030_,VGND,li1,63.7100,54.4000,0.000140
_1029_,VGND,li1,58.1900,27.2000,0.000057
_1028_,VGND,li1,45.7700,27.2000,0.000040
_1027_,VGND,li1,35.1900,32.6400,0.000053
_1026_,VGND,li1,32.8900,43.5200,0.000048
_1025_,VGND,li1,37.9500,59.8400,0.000114
_1024_,VGND,li1,78.8900,76.1600,0.000199
_1023_,VGND,li1,36.5700,141.4400,0.000069
_1022_,VGND,li1,22.3100,108.8000,0.000052
_1021_,VGND,li1,32.4300,76.1600,0.000062
_1020_,VGND,li1,22.7700,97.9200,0.000030
_1019_,VGND,li1,27.8300,114.2400,0.000034
_1018_,VGND,li1,94.9900,76.1600,0.000230
_1017_,VGND,li1,107.4100,65.2800,0.000299
_1016_,VGND,li1,108.3300,59.8400,0.000344
